id,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,prediction
3.0,77,0.35000000000000003,0.7692307692307693,,,0.43848580441640517,0.5323292651259415,0.671227282009394,,1.0,0.4112903225806348,0.536585365853875,0.22314176245209946,,0.6027397260273987,0.4748858447488683,0.4883720930230099,0.2246829791034109,0.45349952061361626,,0.375,,,0.4,0.4076433121019121,3
3.0,78,0.4000000000000001,0.5384615384615384,,,0.4574132492113767,0.6107504544274212,0.5311415152133979,,1.0,0.48588709677418357,0.6585365853653126,0.1662835249042062,,0.5342465753424662,0.4406392694063817,0.4186046511631842,0.20173245222361344,0.5076701821668299,,0.625,,,0.6090909090909074,0.5166312809624901,3
3.0,79,0.525,0.23076923076923075,,,0.482649842271291,0.4520903661386675,0.5795384929548703,,1.0,0.46370967741934227,0.6097560975605157,0.21632183908045644,,0.6164383561643871,0.44292237442923665,0.5348837209299129,0.16297553134488366,0.5877277085330739,,0.375,,,0.5909090909090927,0.45166312809624853,3
3.0,80,0.625,0.6923076923076923,,,0.5741324921135879,0.6793040768631547,0.44802940575862604,,1.0,0.6330645161290248,0.5609756097557188,0.2616091954022944,,0.6027397260273987,0.4748858447488683,0.44186046511610694,0.1843186283264905,0.4463087248322161,,0.625,,,0.5636363636363643,0.6213729653220115,3
3.0,81,0.43125,0.4615384615384615,,,0.3375394321766763,0.6107504544274212,0.3696140494180107,,1.0,0.5262096774193538,0.512195121950922,0.21180076628352043,,0.6164383561643871,0.3675799086758026,0.604651162790796,0.19405250937667126,0.3835091083413257,,0.375,,,0.5,0.343949044585986,3
3.0,82,0.8375,0.1538461538461538,,,0.4700315457413339,0.45286938457543646,0.4053502144169898,,1.0,0.47177419354839006,0.4390243902442812,0.17455938697317117,,0.4452054794520584,0.4109589041095791,0.5116279069769901,0.13895338453295644,0.6284755512943468,,0.5,,,0.3181818181818147,0.5532908704883218,3
3.0,83,0.45,0.23076923076923075,,,0.5047318611987519,0.6133471825499902,0.5515621809271003,,1.0,0.4879032258064398,0.6097560975605157,0.20022988505746514,,0.6232876712328789,0.45433789954338155,0.651162790697699,0.21494909805322202,0.48178331735378266,,0.5,,,0.5,0.4234961075725403,3
3.0,84,0.75625,0.5384615384615384,,,0.5015772870662626,0.5845235003895091,0.5143965693281587,,1.0,0.45362903225806117,0.6585365853653126,0.21977011494251703,,0.5410958904109628,0.4223744292237499,0.5581395348838931,0.23647079835684645,0.664908916586773,,0.75,,,0.42727272727272847,0.5106864826610027,3
3.0,85,0.45,0.846153846153846,,,0.5110410094637304,0.5777720072708389,0.4762099244435375,,1.0,0.4092741935483786,0.4878048780490781,0.24153256704979784,,0.5342465753424662,0.37214611872146053,0.5813953488368158,0.22200392927308243,0.5167785234899323,,0.5,,,0.42727272727272847,0.6260438782731783,3
3.0,86,0.39375000000000004,0.1538461538461538,,,0.6813880126182953,0.6213970397299421,0.42740453338778683,,1.0,0.614919354838696,0.7073170731701095,0.19203065134099226,,0.47260273972603045,0.415525114155263,0.5116279069769901,0.14145383104125922,0.49616490891658294,,0.5,,,0.5,0.35612172682236437,3
3.0,87,0.48125,0.3846153846153846,,,0.6719242902208274,0.49727343547130864,0.6565244026955278,,1.0,0.5443548387096826,0.6829268292682656,0.1730268199233711,,0.6575342465753427,0.4041095890410922,0.6279069767437188,0.1635113413109526,0.45254074784275666,,0.625,,,0.3181818181818147,0.42845010615711066,3
3.0,88,0.55,0.1538461538461538,,,0.38485804416405145,0.7151389249545564,0.6550949560955699,,1.0,0.42137096774193883,0.512195121950922,0.2737931034482725,,0.5616438356164383,0.44292237442923665,0.5813953488368158,0.2324522236113578,0.6380632790028747,,0.25,,,0.42727272727272847,0.46213729653220115,3
3.0,89,0.51875,0.30769230769230765,,,0.3501577287066334,0.5899766294468978,0.5315499285276716,,1.0,0.3931451612903289,0.5853658536586719,0.21157088122604417,,0.5479452054794547,0.3515981735159738,0.4186046511631842,0.19351669941061045,0.6673058485139007,,0.625,,,0.3818181818181789,0.4767162066525138,3
3.0,90,0.55625,0.3846153846153846,,,0.45425867507888745,0.4253440664762429,0.495201143557282,,1.0,0.4334677419354761,0.6829268292682656,0.1736398467432939,,0.5205479452054826,0.4520547945205526,0.4883720930230099,0.2472762993391651,0.8221476510067162,,0.5,,,0.4181818181818211,0.539844302901628,3
3.0,91,0.6687500000000001,0.4615384615384615,,,0.43533123028391585,0.5858218644507908,0.4033081478456214,,1.0,0.48588709677418357,0.6097560975605157,0.22796934865900384,,0.4246575342465782,0.4497716894977236,0.604651162790796,0.19324879442758003,0.5757430488974098,,0.75,,,0.5909090909090927,0.5425336164189658,3
3.0,92,0.21250000000000008,0.23076923076923075,,,0.3627760252365906,0.6315242794079445,0.650398202981418,,1.0,0.44354838709678013,0.6097560975605157,0.1897318007662852,,0.4178082191780816,0.3059360730593683,0.5116279069769901,0.1769958921235916,0.6462128475551259,,0.625,,,0.6,0.42264685067233,3
3.0,93,0.55625,0.7692307692307693,,,0.495268138801284,0.6297065697221502,0.4668164182152337,,1.0,0.4092741935483786,0.6585365853653126,0.17701149425286242,,0.47260273972603045,0.4018264840182632,0.6279069767437188,0.17637078049651791,0.4477468839884927,,0.75,,,0.4454545454545431,0.36079263977353127,6
3.0,94,0.6312500000000001,0.6153846153846153,,,0.48895899053626957,0.5027265645286972,0.5942413722687365,,1.0,0.3931451612903289,0.6585365853653126,0.24727969348657944,,0.5753424657534266,0.4223744292237499,0.5116279069769901,0.20834077513841773,0.5354745925215708,,0.625,,,0.4,0.6172682236376514,6
3.0,95,0.6000000000000001,0.30769230769230765,,,0.5741324921135879,0.6837185146715121,0.4937716969573195,,1.0,0.4294354838709637,0.512195121950922,0.19425287356320725,,0.5547945205479464,0.36986301369863156,0.6279069767437188,0.19056974459725154,0.6553211888782366,,0.5,,,0.42727272727272847,0.3508846426043855,6
3.0,96,0.40625,0.1538461538461538,,,0.5362776025236806,0.5120747857699307,0.4429242393302004,,1.0,0.41330645161289103,0.6341463414634687,0.22337164750957575,,0.5684931506849349,0.4474885844748946,0.6744186046506218,0.2073584568673008,0.5575263662511967,,0.625,,,0.4181818181818211,0.5705590941259723,6
3.0,97,0.056250000000000036,0.23076923076923075,,,0.5457413249211485,0.5157102051415251,0.4968347968143767,,1.0,0.44959677419354876,0.5853658536586719,0.19816091954022041,,0.4452054794520584,0.43607305936072377,0.6279069767437188,0.17762100375067338,0.5522531160115073,,0.375,,,0.46363636363636423,0.4392073602264667,6
3.0,98,0.41875000000000007,0.6153846153846153,,,0.4195583596214694,0.7078680862113736,0.5176638758423527,,1.0,0.35887096774192734,0.6097560975605157,0.20191570881224938,,0.5000000000000024,0.47716894977169727,0.6279069767437188,0.18923021968208326,0.6212847555129467,,0.625,,,0.6181818181818212,0.44571832979476106,3
3.0,99,0.46875,0.6923076923076923,,,0.49842271293377327,0.6728122565567408,0.5217480089850941,,1.0,0.5362903225806348,0.6585365853653126,0.23808429118773725,,0.47945205479452224,0.46575342465752645,0.697674418604602,0.18833720307197918,0.5786193672099715,,0.5,,,0.5727272727272715,0.40651096956829336,3
3.0,100,0.55625,0.7692307692307693,,,0.44164037854889443,0.805764736432095,0.5807637328976913,,1.0,0.37298387096774377,0.536585365853875,0.2683524904214453,,0.513698630136986,0.35844748858448666,0.5116279069769901,0.16886944097160142,0.4654841802492803,,0.625,,,0.3090909090909073,0.5670205237084192,3
3.0,101,0.6312500000000001,0.4615384615384615,,,0.41324921135649084,0.465593352376008,0.502348376557076,,1.0,0.4294354838709637,0.6585365853653126,0.20237547892720195,,0.5342465753424662,0.3013698630137104,0.5348837209299129,0.13814966958385708,0.5110258868648087,,0.5,,,0.3818181818181789,0.36022646850672435,3
3.0,102,0.51875,0.4615384615384615,,,0.712933753943224,0.5315502466891725,0.52072697569941,,1.0,0.45362903225806117,0.6097560975605157,0.21862068965516349,,0.5547945205479464,0.3789954337899475,0.4883720930230099,0.19628505090194365,0.5637583892617458,,0.5,,,0.40909090909090734,0.2915782024062279,3
3.0,103,0.58125,0.4615384615384615,,,0.5268138801261768,0.5318099195014288,0.5484990810700431,,1.0,0.5685483870967801,0.6341463414634687,0.2613793103448181,,0.5000000000000024,0.43607305936072377,0.4883720930230099,0.2079835684943745,0.589165867689359,,0.75,,,0.5090909090909074,0.355272469922149,3
3.0,104,0.5375,0.07692307692307687,,,0.5615141955835948,0.5824461178914585,0.5188891157851737,,1.0,0.45967741935482986,0.6341463414634687,0.23754789272030652,,0.6712328767123311,0.4840182648401842,0.6279069767437188,0.22003929273084857,0.7909875359539794,,0.5,,,0.5090909090909074,0.3970276008492578,3
3.0,105,0.6875,0.1538461538461538,,,0.5047318611987519,0.44274214489742814,0.4282213600163342,,1.0,0.34677419354839006,0.5609756097557188,0.1996934865900344,,0.5410958904109628,0.4086757990867501,0.6744186046506218,0.15868905161636457,0.5110258868648087,,0.75,,,0.40909090909090734,0.5293701344656754,3
3.0,106,0.6625,0.4615384615384615,,,0.656151419558381,0.5437548688652314,0.6169083112109441,,1.0,0.3971774193548413,0.536585365853875,0.1036781609195313,,0.6506849315068509,0.3926940639269473,0.4883720930230099,0.1774424004286477,0.5546500479386349,,0.5,,,0.6909090909090927,0.45463552724698975,3
3.0,107,0.5375,0.30769230769230765,,,0.5236593059936876,0.5224616982601954,0.4939759036144563,,1.0,0.25,0.46341463414612505,0.20681992337164584,,0.5273972602739745,0.4840182648401842,0.5581395348838931,0.16967315592070079,0.5071907957813959,,0.375,,,0.3545454545454569,0.44812455767869536,3
3.0,108,0.7375,0.3846153846153846,,,0.60883280757097,0.6408725006491839,0.5609556871553995,,1.0,0.43951612903224474,0.536585365853875,0.23739463601532232,,0.5410958904109628,0.47945205479452624,0.5581395348838931,0.18163957849616202,0.566155321188882,,0.5,,,0.32727272727272844,0.443170559094125,6
3.0,109,0.5062500000000001,0.7692307692307693,,,0.6813880126182953,0.6354193715917952,0.5450275678987122,,1.0,0.45967741935482986,0.512195121950922,0.21609195402298015,,0.5479452054794547,0.4520547945205526,0.5813953488368158,0.2089658867654914,0.606423777564721,,0.625,,,0.3636363636363642,0.40099079971691104,6
3.0,110,0.4625,0.4615384615384615,,,0.4637223974763553,0.3484809140483011,0.5135797426996114,,1.0,0.44758064516129253,0.7073170731701095,0.17019157088121936,,0.5410958904109628,0.45433789954338155,0.6279069767437188,0.15038399714234874,0.6639501438159134,,0.625,,,0.5181818181818211,0.504883227176222,6
3.0,111,0.2750000000000001,0.30769230769230765,,,0.5962145110410129,0.5440145416774876,0.7110475801511146,,1.0,0.39516129032258507,0.6585365853653126,0.18988505747125545,,0.6027397260273987,0.3515981735159738,0.5581395348838931,0.19655295588498217,0.699904122722914,,0.5,,,0.6,0.4983722576079277,6
3.0,112,0.55,0.7692307692307693,,,0.7003154574132668,0.6120488184887027,0.660812742495406,,1.0,0.38104838709676864,0.5609756097557188,0.25494252873562157,,0.5890410958904102,0.2899543378995395,0.5813953488368158,0.12287908555099368,0.6951102588686501,,0.5,,,0.27272727272727154,0.5951875442321274,6
3.0,113,0.41875000000000007,0.07692307692307687,,,0.6593059936908703,0.6839781874837744,0.6469266898100872,,1.0,0.5745967741935487,0.5609756097557188,0.23195402298849516,,0.5342465753424662,0.28767123287671054,0.651162790697699,0.1929808894445415,0.5594439117929074,,0.625,,,0.5363636363636358,0.5051663128096254,6
3.0,114,0.30625,0.6923076923076923,,,0.643533123028388,0.5982861594391059,0.7069634470083731,,1.0,0.3971774193548413,0.7804878048778594,0.16030651340996224,,0.698630136986303,0.5388127853881315,0.5813953488368158,0.2069119485622447,0.4774688398849443,,0.5,,,0.4545454545454569,0.48322717622080813,6
3.0,115,0.65625,0.3846153846153846,,,0.4637223974763553,0.6060763438068073,0.6162956912395335,,1.0,0.510080645161281,0.6097560975605157,0.207662835249031,,0.6027397260273987,0.3835616438356054,0.651162790697699,0.19708876585104299,0.6730584851390242,,0.5,,,0.4909090909090927,0.47119603680113153,6
3.0,116,0.65625,0.1538461538461538,,,0.5394321766561698,0.6008828875616751,0.5297120686134354,,1.0,0.5604838709677323,0.5853658536586719,0.2577011494252812,,0.5890410958904102,0.35388127853880275,0.7441860465115049,0.21164493659581987,0.6198465963566616,,0.5,,,0.5818181818181853,0.4368011323425324,6
3.0,117,0.65,0.07692307692307687,,,0.46687697160884456,0.6003635419371623,0.6989993873800272,,1.0,0.3870967741935373,0.6341463414634687,0.19800766283525015,,0.6917808219178113,0.3196347031963422,0.5581395348838931,0.16181460975174103,0.6371045062320236,,0.75,,,0.6090909090909074,0.5054493984430289,6
3.0,118,0.39375000000000004,0.7692307692307693,,,0.43848580441640517,0.7120228512074807,0.5438023279558911,,1.0,0.45362903225806117,0.5853658536586719,0.24727969348657944,,0.6369863013698625,0.30365296803653935,0.5813953488368158,0.18824790141096634,0.5723873441994225,,0.625,,,0.40909090909090734,0.38867657466383604,6
3.0,119,0.86875,0.23076923076923075,,,0.6372239747634094,0.5406387951181496,0.6142536246681652,,1.0,0.45766129032257363,0.7317073170730625,0.19065134099616246,,0.4520547945205502,0.35844748858448666,0.6744186046506218,0.22682621896767044,0.6054650047938613,,0.5,,,0.42727272727272847,0.35612172682236437,6
3.0,120,0.20625000000000004,0.1538461538461538,,,0.5394321766561698,0.7907037133212166,0.6585664692669008,,1.0,0.28830645161289103,0.6097560975605157,0.1993103448275879,,0.7397260273972636,0.37671232876711847,0.5813953488368158,0.18762278978389266,0.6164908916586743,,0.625,,,0.3454545454545431,0.3491861288039598,6
3.0,121,0.48750000000000004,0.3846153846153846,,,0.6056782334384807,0.6834588418592559,0.5711660200122507,,1.0,0.49395161290323136,0.7073170731701095,0.156321839080457,,0.5753424657534266,0.34018264840182894,0.604651162790796,0.15565279514199284,0.7497603068072893,,0.375,,,0.4363636363636358,0.33899504600141567,6
3.0,122,0.65,0.07692307692307687,,,0.4794952681388017,0.7475980264866261,0.5793342862977334,,1.0,0.3870967741935373,0.6341463414634687,0.15670498084290352,,0.6506849315068509,0.4269406392694079,0.7209302325575246,0.18574745490266353,0.791466922339405,,0.5,,,0.27272727272727154,0.44713375796178334,6
3.0,123,0.15625000000000003,0.6153846153846153,,,0.4447949526813837,0.7128018696442496,0.5172554625280791,,1.0,0.3709677419354876,0.7560975609749064,0.17088122605363426,,0.5958904109589068,0.26255707762556585,0.6279069767437188,0.15574209680299758,0.64669223394056,,0.625,,,0.3090909090909073,0.4212314225053077,6
3.0,124,0.44375000000000003,0.6923076923076923,,,0.60883280757097,0.5569981822903155,0.5797426996120071,,1.0,0.2862903225806348,0.5853658536586719,0.1786206896551685,,0.5547945205479464,0.34018264840182894,0.6279069767437188,0.2242364707983548,0.5862895493767972,,0.75,,,0.33636363636363575,0.4244869072894524,7
3.0,125,0.6000000000000001,0.6153846153846153,,,0.6656151419558488,0.5089587120228549,0.5760669797835394,,1.0,0.44758064516129253,0.7317073170730625,0.18076628352490534,,0.5616438356164383,0.17123287671232895,0.7441860465115049,0.17431684229327124,0.6136145733461211,,0.625,,,0.22727272727272846,0.41273885350318423,6
3.0,126,0.41250000000000003,0.7692307692307693,,,0.552050473186127,0.5377823941833301,0.704512967122731,,1.0,0.34475806451613383,0.6585365853653126,0.18950191570880892,,0.7397260273972636,0.331050228310513,0.5813953488368158,0.20503661368101558,0.3791946308724788,,0.75,,,0.5636363636363643,0.47926397735314985,6
4.0,51,0.3812500000000001,0.6153846153846153,,,0.7413249211356634,0.8013502986237376,0.5346130283847241,,1.0,0.42741935483870747,0.46341463414612505,0.21471264367815032,,0.2945205479452051,0.4497716894977236,0.5116279069769901,0.21655652795142075,0.41179290508149213,,0.5,,,0.4909090909090927,0.4445859872611473,3
4.0,52,0.5125000000000001,0.23076923076923075,,,0.4195583596214694,0.5338873019994793,0.42209516030222444,,1.0,0.5806451612903174,0.5609756097557188,0.20321839080458712,,0.38356164383561775,0.5091324200913289,0.39534883720920394,0.21512770137524773,0.3844678811121768,,0.375,,,0.6090909090909074,0.48407643312101845,3
4.0,53,0.5062500000000001,0.6923076923076923,,,0.42271293375395874,0.5801090625811517,0.4012660812742484,,1.0,0.44959677419354876,0.6097560975605157,0.17547892720306235,,0.5479452054794547,0.5593607305936182,0.5813953488368158,0.210126808358634,0.4324065196548414,,0.5,,,0.3818181818181789,0.5074309978768581,3
4.0,54,0.47500000000000003,0.30769230769230765,,,0.3501577287066334,0.3895092183848352,0.4829487441290578,,1.0,0.5262096774193538,0.4878048780490781,0.1366283524904209,,0.43150684931507,0.5045662100456709,0.44186046511610694,0.2064654402571886,0.5062320230105448,,0.375,,,0.47272727272727155,0.5811748053786266,3
4.0,55,0.5625,0.7692307692307693,,,0.38170347003156213,0.6572318878213439,0.4090259342454575,,1.0,0.48387096774192734,0.536585365853875,0.24045977011493638,,0.49315068493151065,0.37214611872146053,0.44186046511610694,0.22370066083229398,0.5790987535953971,,0.375,,,0.5090909090909074,0.5571125265392785,6
4.0,56,0.775,0.6923076923076923,,,0.6151419558359844,0.44923396520384207,0.5029609965284865,,1.0,0.44959677419354876,0.512195121950922,0.17954022988504575,,0.4520547945205502,0.4817351598173552,0.4186046511631842,0.20342918378281688,0.4693192713326931,,0.625,,,0.6090909090909074,0.5975937721160667,6
4.0,57,0.56875,0.23076923076923075,,,0.3722397476340584,0.5354453388730231,0.3759444557892573,,1.0,0.4818548387096711,0.536585365853875,0.22835249042145037,,0.5410958904109628,0.47716894977169727,0.5581395348838931,0.19333809608858477,0.5431447746883965,,0.625,,,0.4909090909090927,0.6566171266808208,6
4.0,58,0.4000000000000001,0.5384615384615384,,,0.33123028391166187,0.5995845235003935,0.5178680824994896,,1.0,0.489919354838696,0.4878048780490781,0.18858237547891774,,0.5205479452054826,0.3972602739726052,0.4651162790700872,0.19816038578317277,0.5445829338446816,,0.5,,,0.28181818181817886,0.5541401273885321,6
4.0,59,0.55,0.1538461538461538,,,0.5457413249211485,0.5375227213710737,0.42332040024504547,,1.0,0.5262096774193538,0.6829268292682656,0.18099616858236767,,0.5000000000000024,0.5844748858447629,0.4186046511631842,0.26013573852473854,0.4765100671140932,,0.5,,,0.4545454545454569,0.559377211606511,6
4.0,60,0.65,0.30769230769230765,,,0.4511041009463623,0.6211373669176857,0.4849908107004308,,1.0,0.5846774193548299,0.5853658536586719,0.23356321839080124,,0.458904109589042,0.5593607305936182,0.4651162790700872,0.22486158242543658,0.6030680728667337,,0.375,,,0.5,0.5828733191790523,6
4.0,61,0.5,0.5384615384615384,,,0.2681388012618403,0.3612048818488726,0.5450275678987122,,1.0,0.5080645161290248,0.36585365853653123,0.19172413793102389,,0.486301369863014,0.5319634703196446,0.5116279069769901,0.2508483657796058,0.39261744966442796,,0.5,,,0.5636363636363643,0.35060155697098205,6
